headline_id,headline_raw,headline_clean,label,domain,source
SHFN0101,Hukumar kula da kananan sana'o'i ta sanar da shirin horas da kananan yan kasuwa a Yobe gabanin damina domin inganta ayyuka,hukumar kula da kananan sana o i ta sanar da shirin horas da kananan yan kasuwa a yobe gabanin damina domin inganta ayyuka,Real,Business,RFI hausa
SHFN0102,Kasuwar gari ta bude tallafin kayan aiki ga masu sana'a a Kano a makon farko na shekara domin saukaka wa al'umma,kasuwar gari ta bude tallafin kayan aiki ga masu sana a a kano a makon farko na shekara domin saukaka wa al umma,Real,Business,RFI hausa
SHFN0103,Kasuwar gari ta fara shirin bunkasa sana'o'in mata a Minna nan da kwanaki kadan domin inganta ayyuka,kasuwar gari ta fara shirin bunkasa sana o in mata a minna nan da kwanaki kadan domin inganta ayyuka,Real,Business,RFI hausa
SHFN0104,Hukumar bunkasa kasuwanci ta sanar da shirin horas da kananan yan kasuwa a Bauchi a ranar Juma'a a matsayin wani bangare na sabon shiri,hukumar bunkasa kasuwanci ta sanar da shirin horas da kananan yan kasuwa a bauchi a ranar juma a a matsayin wani bangare na sabon shiri,Real,Business,RFI hausa
SHFN0105,Kasuwar gari ta fara kasuwar baje koli a Kano a ranar Litinin domin kara wayar da kai,kasuwar gari ta fara kasuwar baje koli a kano a ranar litinin domin kara wayar da kai,Real,Business,RFI hausa
SHFN0106,Hukumar kula da kananan sana'o'i ta sanar da shirin horas da kananan yan kasuwa a Gusau a farkon watan Janairu a matsayin wani bangare na sabon shiri,hukumar kula da kananan sana o i ta sanar da shirin horas da kananan yan kasuwa a gusau a farkon watan janairu a matsayin wani bangare na sabon shiri,Real,Business,RFI hausa
SHFN0107,Kungiyar yan kasuwa ta fara shirin horas da kananan yan kasuwa a Azare a ranar Litinin bayan zaman tuntuba,kungiyar yan kasuwa ta fara shirin horas da kananan yan kasuwa a azare a ranar litinin bayan zaman tuntuba,Real,Business,RFI hausa
SHFN0108,Hukumar kula da kananan sana'o'i ta sanar da shirin bunkasa sana'o'in mata a Sokoto a farkon watan Janairu domin kara wayar da kai,hukumar kula da kananan sana o i ta sanar da shirin bunkasa sana o in mata a sokoto a farkon watan janairu domin kara wayar da kai,Real,Business,RFI hausa
SHFN0109,Hukumar kula da kananan sana'o'i ta sanar da tallafin kayan aiki ga masu sana'a a Zamfara bayan taron shekara shekara bayan zaman tuntuba,hukumar kula da kananan sana o i ta sanar da tallafin kayan aiki ga masu sana a a zamfara bayan taron shekara shekara bayan zaman tuntuba,Real,Business,RFI hausa
SHFN0110,Hukumar kula da kananan sana'o'i ta bude rajistar masu sana'a a Jigawa gabanin damina domin saukaka wa al'umma,hukumar kula da kananan sana o i ta bude rajistar masu sana a a jigawa gabanin damina domin saukaka wa al umma,Real,Business,RFI hausa
SHFN0111,Kungiyar masu sana'a ta fara tallafin kayan aiki ga masu sana'a a Gusau gabanin damina bayan kammala shirye shirye,kungiyar masu sana a ta fara tallafin kayan aiki ga masu sana a a gusau gabanin damina bayan kammala shirye shirye,Real,Business,RFI hausa
SHFN0112,Kungiyar yan kasuwa ta sanar da shirin horas da kananan yan kasuwa a Abuja bayan hutun karshen shekara domin saukaka wa al'umma,kungiyar yan kasuwa ta sanar da shirin horas da kananan yan kasuwa a abuja bayan hutun karshen shekara domin saukaka wa al umma,Real,Business,RFI hausa
SHFN0113,Kasuwar gari ta fara taron tattauna farashin kayan masarufi a Zamfara a ranar Juma'a domin saukaka wa al'umma,kasuwar gari ta fara taron tattauna farashin kayan masarufi a zamfara a ranar juma a domin saukaka wa al umma,Real,Business,RFI hausa
SHFN0114,Kasuwar gari ta shirya taron tattauna farashin kayan masarufi ga masu sana'a a Kaduna a makon farko na shekara domin taimaka wa jama'a,kasuwar gari ta shirya taron tattauna farashin kayan masarufi ga masu sana a a kaduna a makon farko na shekara domin taimaka wa jama a,Real,Business,artv kano
SHFN0115,Kasuwar gari ta shirya shirin bunkasa sana'o'in mata ga masu sana'a a Jigawa a makon farko na shekara domin inganta ayyuka,kasuwar gari ta shirya shirin bunkasa sana o in mata ga masu sana a a jigawa a makon farko na shekara domin inganta ayyuka,Real,Business,artv kano
SHFN0116,Ma'aikatar kasuwanci ta bude tallafin kayan aiki ga masu sana'a a Zaria gabanin damina domin kara wayar da kai,ma aikatar kasuwanci ta bude tallafin kayan aiki ga masu sana a a zaria gabanin damina domin kara wayar da kai,Real,Business,artv kano
SHFN0117,Kasuwar gari ta sanar da taron tattauna farashin kayan masarufi a Kebbi nan da kwanaki kadan domin kara wayar da kai,kasuwar gari ta sanar da taron tattauna farashin kayan masarufi a kebbi nan da kwanaki kadan domin kara wayar da kai,Real,Business,artv kano
SHFN0118,Kungiyar yan kasuwa ta shirya taron tattauna farashin kayan masarufi ga masu sana'a a Zaria a cikin wannan wata domin kara wayar da kai,kungiyar yan kasuwa ta shirya taron tattauna farashin kayan masarufi ga masu sana a a zaria a cikin wannan wata domin kara wayar da kai,Real,Business,artv kano
SHFN0119,Ma'aikatar kasuwanci ta shirya shirin bunkasa sana'o'in mata ga masu sana'a a Gombe nan da kwanaki kadan domin kara wayar da kai,ma aikatar kasuwanci ta shirya shirin bunkasa sana o in mata ga masu sana a a gombe nan da kwanaki kadan domin kara wayar da kai,Real,Business,artv kano
SHFN0120,Kungiyar masu sana'a ta shirya kasuwar baje koli ga masu sana'a a Yobe a karshen mako bayan kammala shirye shirye,kungiyar masu sana a ta shirya kasuwar baje koli ga masu sana a a yobe a karshen mako bayan kammala shirye shirye,Real,Business,artv kano
SHFN0121,Kungiyar yan kasuwa ta shirya kasuwar baje koli ga masu sana'a a Minna a cikin wannan wata bayan zaman tuntuba,kungiyar yan kasuwa ta shirya kasuwar baje koli ga masu sana a a minna a cikin wannan wata bayan zaman tuntuba,Real,Business,artv kano
SHFN0122,Kungiyar masu sana'a ta shirya tallafin kayan aiki ga masu sana'a ga masu sana'a a Zaria bayan taron shekara shekara bayan tattaunawa da masu ruwa da tsaki,kungiyar masu sana a ta shirya tallafin kayan aiki ga masu sana a ga masu sana a a zaria bayan taron shekara shekara bayan tattaunawa da masu ruwa da tsaki,Real,Business,artv kano
SHFN0123,Hukumar bunkasa kasuwanci ta bude tallafin kayan aiki ga masu sana'a a Gombe a ranar Litinin domin saukaka wa al'umma,hukumar bunkasa kasuwanci ta bude tallafin kayan aiki ga masu sana a a gombe a ranar litinin domin saukaka wa al umma,Real,Business,artv kano
SHFN0124,Ma'aikatar kasuwanci ta shirya kasuwar baje koli ga masu sana'a a Gombe a karshen mako bayan kammala shirye shirye,ma aikatar kasuwanci ta shirya kasuwar baje koli ga masu sana a a gombe a karshen mako bayan kammala shirye shirye,Real,Business,artv kano
SHFN0125,Hukumar bunkasa kasuwanci ta fara tallafin kayan aiki ga masu sana'a a Sokoto a makon farko na shekara domin saukaka wa al'umma,hukumar bunkasa kasuwanci ta fara tallafin kayan aiki ga masu sana a a sokoto a makon farko na shekara domin saukaka wa al umma,Real,Business,artv kano
SHFN0126,Kungiyar yan kasuwa ta fara kasuwar baje koli a Nasarawa bayan hutun karshen shekara domin inganta ayyuka,kungiyar yan kasuwa ta fara kasuwar baje koli a nasarawa bayan hutun karshen shekara domin inganta ayyuka,Real,Business,artv kano
SHFN0127,Hukumar bunkasa kasuwanci ta sanar da shirin horas da kananan yan kasuwa a Kebbi a wannan mako domin kara wayar da kai,hukumar bunkasa kasuwanci ta sanar da shirin horas da kananan yan kasuwa a kebbi a wannan mako domin kara wayar da kai,Real,Business,artv kano
SHFN0128,Kungiyar masu sana'a ta sanar da rajistar masu sana'a a Bauchi a wannan kakar bayan zaman tuntuba,kungiyar masu sana a ta sanar da rajistar masu sana a a bauchi a wannan kakar bayan zaman tuntuba,Real,Business,artv kano
SHFN0129,Hukumar kula da kananan sana'o'i ta bude shirin horas da kananan yan kasuwa a Hadejia a farkon watan Janairu bayan kammala shirye shirye,hukumar kula da kananan sana o i ta bude shirin horas da kananan yan kasuwa a hadejia a farkon watan janairu bayan kammala shirye shirye,Real,Business,artv kano
SHFN0130,Hukumar bunkasa kasuwanci ta sanar da tallafin kayan aiki ga masu sana'a a Adamawa bayan taron shekara shekara a matsayin wani bangare na sabon shiri,hukumar bunkasa kasuwanci ta sanar da tallafin kayan aiki ga masu sana a a adamawa bayan taron shekara shekara a matsayin wani bangare na sabon shiri,Real,Business,artv kano
SHFN0131,Kungiyar masu sana'a ta shirya shirin bunkasa sana'o'in mata ga masu sana'a a Kano a wannan mako bayan tattaunawa da masu ruwa da tsaki,kungiyar masu sana a ta shirya shirin bunkasa sana o in mata ga masu sana a a kano a wannan mako bayan tattaunawa da masu ruwa da tsaki,Real,Business,artv kano
SHFN0132,Kungiyar yan kasuwa ta sanar da tallafin kayan aiki ga masu sana'a a Sokoto a wannan kakar bayan kammala shirye shirye,kungiyar yan kasuwa ta sanar da tallafin kayan aiki ga masu sana a a sokoto a wannan kakar bayan kammala shirye shirye,Real,Business,artv kano
SHFN0133,Hukumar bunkasa kasuwanci ta bude tallafin kayan aiki ga masu sana'a a Nasarawa a wannan mako a matsayin wani bangare na sabon shiri,hukumar bunkasa kasuwanci ta bude tallafin kayan aiki ga masu sana a a nasarawa a wannan mako a matsayin wani bangare na sabon shiri,Real,Business,artv kano
SHFN0134,Hukumar bunkasa kasuwanci ta fara shirin horas da kananan yan kasuwa a Zamfara gabanin damina bayan tattaunawa da masu ruwa da tsaki,hukumar bunkasa kasuwanci ta fara shirin horas da kananan yan kasuwa a zamfara gabanin damina bayan tattaunawa da masu ruwa da tsaki,Real,Business,artv kano
SHFN0135,Hukumar bunkasa kasuwanci ta fara taron tattauna farashin kayan masarufi a Zaria bayan hutun karshen shekara domin inganta ayyuka,hukumar bunkasa kasuwanci ta fara taron tattauna farashin kayan masarufi a zaria bayan hutun karshen shekara domin inganta ayyuka,Real,Business,artv kano
SHFN0136,Hukumar kula da kananan sana'o'i ta shirya taron tattauna farashin kayan masarufi ga masu sana'a a Kebbi nan da kwanaki kadan domin saukaka wa al'umma,hukumar kula da kananan sana o i ta shirya taron tattauna farashin kayan masarufi ga masu sana a a kebbi nan da kwanaki kadan domin saukaka wa al umma,Real,Business,radio kano
SHFN0137,Ma'aikatar kasuwanci ta fara shirin bunkasa sana'o'in mata a Zaria nan da kwanaki kadan domin taimaka wa jama'a,ma aikatar kasuwanci ta fara shirin bunkasa sana o in mata a zaria nan da kwanaki kadan domin taimaka wa jama a,Real,Business,radio kano
SHFN0138,Ma'aikatar kasuwanci ta fara rajistar masu sana'a a Kano nan da kwanaki kadan domin kara wayar da kai,ma aikatar kasuwanci ta fara rajistar masu sana a a kano nan da kwanaki kadan domin kara wayar da kai,Real,Business,radio kano
SHFN0139,Kungiyar yan kasuwa ta bude shirin bunkasa sana'o'in mata a Bauchi a karshen mako bayan tattaunawa da masu ruwa da tsaki,kungiyar yan kasuwa ta bude shirin bunkasa sana o in mata a bauchi a karshen mako bayan tattaunawa da masu ruwa da tsaki,Real,Business,radio kano
SHFN0140,Hukumar bunkasa kasuwanci ta fara taron tattauna farashin kayan masarufi a Gusau gabanin damina domin kara wayar da kai,hukumar bunkasa kasuwanci ta fara taron tattauna farashin kayan masarufi a gusau gabanin damina domin kara wayar da kai,Real,Business,radio kano
SHFN0141,Kasuwar gari ta sanar da tallafin kayan aiki ga masu sana'a a Kano gabanin damina domin taimaka wa jama'a,kasuwar gari ta sanar da tallafin kayan aiki ga masu sana a a kano gabanin damina domin taimaka wa jama a,Real,Business,radio kano
SHFN0142,Hukumar bunkasa kasuwanci ta shirya shirin horas da kananan yan kasuwa ga masu sana'a a Jigawa a cikin wannan wata bayan tattaunawa da masu ruwa da tsaki,hukumar bunkasa kasuwanci ta shirya shirin horas da kananan yan kasuwa ga masu sana a a jigawa a cikin wannan wata bayan tattaunawa da masu ruwa da tsaki,Real,Business,radio kano
SHFN0143,Hukumar kula da kananan sana'o'i ta bude tallafin kayan aiki ga masu sana'a a Katsina bayan hutun karshen shekara bayan kammala shirye shirye,hukumar kula da kananan sana o i ta bude tallafin kayan aiki ga masu sana a a katsina bayan hutun karshen shekara bayan kammala shirye shirye,Real,Business,radio kano
SHFN0144,Kasuwar gari ta fara taron tattauna farashin kayan masarufi a Nasarawa bayan taron shekara shekara bayan zaman tuntuba,kasuwar gari ta fara taron tattauna farashin kayan masarufi a nasarawa bayan taron shekara shekara bayan zaman tuntuba,Real,Business,radio kano
SHFN0145,Ma'aikatar kasuwanci ta sanar da rajistar masu sana'a a Borno a farkon watan Janairu a matsayin wani bangare na sabon shiri,ma aikatar kasuwanci ta sanar da rajistar masu sana a a borno a farkon watan janairu a matsayin wani bangare na sabon shiri,Real,Business,radio kano
SHFN0146,Hukumar kula da kananan sana'o'i ta fara kasuwar baje koli a Nasarawa a cikin wannan wata bayan tattaunawa da masu ruwa da tsaki,hukumar kula da kananan sana o i ta fara kasuwar baje koli a nasarawa a cikin wannan wata bayan tattaunawa da masu ruwa da tsaki,Real,Business,radio kano
SHFN0147,Kungiyar yan kasuwa ta shirya rajistar masu sana'a ga masu sana'a a Gusau gabanin damina a matsayin wani bangare na sabon shiri,kungiyar yan kasuwa ta shirya rajistar masu sana a ga masu sana a a gusau gabanin damina a matsayin wani bangare na sabon shiri,Real,Business,radio kano
SHFN0148,Hukumar kula da kananan sana'o'i ta sanar da tallafin kayan aiki ga masu sana'a a Bauchi bayan taron shekara shekara bayan zaman tuntuba,hukumar kula da kananan sana o i ta sanar da tallafin kayan aiki ga masu sana a a bauchi bayan taron shekara shekara bayan zaman tuntuba,Real,Business,radio kano
SHFN0149,Hukumar kula da kananan sana'o'i ta fara taron tattauna farashin kayan masarufi a Sokoto a wannan kakar domin saukaka wa al'umma,hukumar kula da kananan sana o i ta fara taron tattauna farashin kayan masarufi a sokoto a wannan kakar domin saukaka wa al umma,Real,Business,bbc hausa
SHFN0150,Hukumar bunkasa kasuwanci ta shirya taron tattauna farashin kayan masarufi ga masu sana'a a Daura gabanin damina domin kara wayar da kai,hukumar bunkasa kasuwanci ta shirya taron tattauna farashin kayan masarufi ga masu sana a a daura gabanin damina domin kara wayar da kai,Real,Business,bbc hausa
SHFN0151,Ma'aikatar kasuwanci ta bude taron tattauna farashin kayan masarufi a Katsina bayan taron shekara shekara bayan zaman tuntuba,ma aikatar kasuwanci ta bude taron tattauna farashin kayan masarufi a katsina bayan taron shekara shekara bayan zaman tuntuba,Real,Business,bbc hausa
SHFN0152,Ma'aikatar kasuwanci ta shirya rajistar masu sana'a ga masu sana'a a Minna nan da kwanaki kadan domin inganta ayyuka,ma aikatar kasuwanci ta shirya rajistar masu sana a ga masu sana a a minna nan da kwanaki kadan domin inganta ayyuka,Real,Business,bbc hausa
SHFN0153,Kasuwar gari ta fara kasuwar baje koli a Minna a makon farko na shekara bayan tattaunawa da masu ruwa da tsaki,kasuwar gari ta fara kasuwar baje koli a minna a makon farko na shekara bayan tattaunawa da masu ruwa da tsaki,Real,Business,bbc hausa
SHFN0154,Ma'aikatar kasuwanci ta sanar da taron tattauna farashin kayan masarufi a Abuja a ranar Litinin bayan tattaunawa da masu ruwa da tsaki,ma aikatar kasuwanci ta sanar da taron tattauna farashin kayan masarufi a abuja a ranar litinin bayan tattaunawa da masu ruwa da tsaki,Real,Business,bbc hausa
SHFN0155,Hukumar kula da kananan sana'o'i ta shirya taron tattauna farashin kayan masarufi ga masu sana'a a Kebbi a makon farko na shekara domin kara wayar da kai,hukumar kula da kananan sana o i ta shirya taron tattauna farashin kayan masarufi ga masu sana a a kebbi a makon farko na shekara domin kara wayar da kai,Real,Business,bbc hausa
SHFN0156,Kasuwar gari ta shirya shirin horas da kananan yan kasuwa ga masu sana'a a Yobe bayan hutun karshen shekara bayan kammala shirye shirye,kasuwar gari ta shirya shirin horas da kananan yan kasuwa ga masu sana a a yobe bayan hutun karshen shekara bayan kammala shirye shirye,Real,Business,bbc hausa
SHFN0157,Kungiyar masu sana'a ta sanar da shirin horas da kananan yan kasuwa a Daura bayan taron shekara shekara domin taimaka wa jama'a,kungiyar masu sana a ta sanar da shirin horas da kananan yan kasuwa a daura bayan taron shekara shekara domin taimaka wa jama a,Real,Business,bbc hausa
SHFN0158,Kasuwar gari ta sanar da rajistar masu sana'a a Katsina gabanin damina a matsayin wani bangare na sabon shiri,kasuwar gari ta sanar da rajistar masu sana a a katsina gabanin damina a matsayin wani bangare na sabon shiri,Real,Business,bbc hausa
SHFN0159,Kasuwar gari ta fara shirin bunkasa sana'o'in mata a Azare a makon farko na shekara bayan kammala shirye shirye,kasuwar gari ta fara shirin bunkasa sana o in mata a azare a makon farko na shekara bayan kammala shirye shirye,Real,Business,bbc hausa
SHFN0160,Kungiyar yan kasuwa ta sanar da taron tattauna farashin kayan masarufi a Nasarawa a karshen mako a matsayin wani bangare na sabon shiri,kungiyar yan kasuwa ta sanar da taron tattauna farashin kayan masarufi a nasarawa a karshen mako a matsayin wani bangare na sabon shiri,Real,Business,bbc hausa
SHFN0161,Hukumar bunkasa kasuwanci ta shirya shirin bunkasa sana'o'in mata ga masu sana'a a Gombe a ranar Litinin bayan kammala shirye shirye,hukumar bunkasa kasuwanci ta shirya shirin bunkasa sana o in mata ga masu sana a a gombe a ranar litinin bayan kammala shirye shirye,Real,Business,bbc hausa
